latitude,longitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
53.42778031,-6.239376068,"53.42778031, -6.239376068",Accessibility,"In the two main short-term car parks, there are more than 90 parking spaces dedicated for use by passengers with reduced mobility. For Terminal 2, there are 40 spaces between levels 1 and 2 of the new multi-story car park. The parking spaces are specially treated with a non-slip surface, and are most convenient for wheelchair access. They are also clearly signposted. Disabled spaces are recommended to be pre-booked, as there are special rates available. ",Accessibility,images/accessibility.png,,images/accessibility.png,,DUB
53.4281383,-6.243646145,"53.4281383, -6.243646145",Accessibility,"In the two main short-term car parks, there are more than 90 parking spaces dedicated for use by passengers with reduced mobility. For Terminal 1, there are fifty spaces available, located on the lower ground floor of Block B in front of the terminal building. The parking spaces are specially treated with a non-slip surface, and are most convenient for wheelchair access. They are also clearly signposted. Disabled spaces are recommended to be pre-booked, as there are special rates available. ",Accessibility,images/accessibility.png,,images/accessibility.png,,DUB
53.42343311,-6.227016449,"53.42343311, -6.227016449",Accessibility,The Long Term Red car park is serviced by a 24/7 wheelchair accessible shuttle bus service to and from the main passenger terminal.,Accessibility,images/accessibility.png,,images/accessibility.png,,DUB
53.42641227,-6.240491867,"53.42641227, -6.240491867",Accessibility,"Fully accessible terminal building with specially adapted facilities including toilets and lifts, all clearly signposted. A series of induction loops facilitates the amplification of announcements for passengers with hearing difficulties. A counter loop system at the information desk facilitates clear communication with the information assistants on duty.
<br><br>Should you need any assistance at the Airport, please do not hesitate to contact our Customer Relations Agents or any available staff member. You can also contact our Customer Relations Department on +353 1 814 4717.",Accessibility,images/accessibility.png,,images/accessibility.png,,DUB
53.42546612,-6.241532564,"53.42546612, -6.241532564","Aer Lingus Gold Circle Lounge, Dublin Airport Executive Lounge",,Airline Club,images/airline-lounge.png,,images/airline-lounge.png,,DUB
53.42640907,-6.243839264,"53.42640907, -6.243839264",Dublin Airport Executive Lounge,,Airline Club,images/airline-lounge.png,,images/airline-lounge.png,,DUB
53.42623966,-6.245926023,"53.42623966, -6.245926023",Lufthansa Senator Lounge (upper level),,Airline Club,images/lufthansa.png,,images/airline-lounge.png,,DUB
53.42745429,-6.244531274,"53.42745429, -6.244531274",Baggage Claim,,Baggage Claim,images/baggage-claim.png,,images/baggage-claim.png,1,DUB
53.42697803,-6.243903637,"53.42697803, -6.243903637",Baggage Claim,,Baggage Claim,images/baggage-claim.png,,images/baggage-claim.png,1,DUB
53.42558759,-6.240663528,"53.42558759, -6.240663528",Baggage Claim,,Baggage Claim,images/baggage-claim.png,,images/baggage-claim.png,2,DUB
53.42739036,-6.244230866,"53.42739036, -6.244230866",Bank/ATM,ATM Arrivals Level,Bank/ATM,images/bank-atm.png,,images/bank-atm.png,1,DUB
53.42675428,-6.243404746,"53.42675428, -6.243404746",Bank/ATM,ATM Arrivals Level,Bank/ATM,images/bank-atm.png,,images/bank-atm.png,1,DUB
53.42711867,-6.244187951,"53.42711867, -6.244187951",Bank/ATM,ATM Departures Level,Bank/ATM,images/bank-atm.png,,images/bank-atm.png,1,DUB
53.42562275,-6.240438223,"53.42562275, -6.240438223",Bank/ATM,ATM Departures Level,Bank/ATM,images/bank-atm.png,,images/bank-atm.png,2,DUB
53.42840678,-6.247111559,"53.42840678, -6.247111559",Food and Beverages,,Food and Beverages,images/food-beverages.png,,images/food-beverages.png,1,DUB
53.42630359,-6.24563098,"53.42630359, -6.24563098",Food and Beverages,,Food and Beverages,images/food-beverages.png,,images/food-beverages.png,1,DUB
